Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Age_Group,Total_Online_Purchases,Total_Store_Purchases
Graduate,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,52,734,Alone,1,2,1,"(50, 60]",12,5
Graduate,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,47,614,Partner,2,4,1,"(40, 50]",10,8
Graduate,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,47,1453,Alone,1,2,1,"(40, 50]",7,11
Postgraduate,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,37,1621,Alone,0,1,0,"(30, 40]",7,7
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,187,Alone,1,2,1,"(50, 60]",5,4
Graduate,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,1443,Partner,1,3,1,"(30, 40]",12,8
Postgraduate,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,55,57,Alone,1,2,1,"(50, 60]",2,3
Graduate,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,74,637,Alone,1,2,1,"(70, 80]",12,6
Postgraduate,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,77,948,Partner,1,3,1,"(70, 80]",6,5
Postgraduate,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,59,Partner,1,3,1,"(50, 60]",2,2
Graduate,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,39,18,Partner,1,3,1,"(30, 40]",1,2
Postgraduate,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,60,903,Alone,1,2,1,"(50, 60]",12,10
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,112,Alone,1,2,1,"(40, 50]",3,3
Graduate,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,72,596,Partner,0,2,0,"(70, 80]",9,8
Graduate,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,43,233,Partner,1,3,1,"(40, 50]",5,5
Postgraduate,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,50,1511,Partner,0,2,0,"(40, 50]",5,5
Undergraduate,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,1152,Alone,0,1,0,"(60, 70]",8,8
Graduate,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,48,Partner,1,3,1,"(40, 50]",2,3
Graduate,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,1185,Alone,1,2,1,"(50, 60]",16,9
Graduate,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,21,Alone,2,3,1,"(60, 70]",1,2
Postgraduate,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,965,Partner,1,3,1,"(50, 60]",9,5
Graduate,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,869,Partner,0,2,0,"(70, 80]",12,8
Postgraduate,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,16,Partner,1,3,1,"(40, 50]",1,3
Graduate,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,1947,Partner,0,2,0,"(50, 60]",11,4
Graduate,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,71,Partner,1,3,1,"(40, 50]",5,2
Graduate,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,65,Partner,1,3,1,"(50, 60]",2,3
Graduate,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,1380,Partner,0,2,0,"(60, 70]",11,12
Postgraduate,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,49,1027,Alone,0,1,0,"(40, 50]",11,11
Postgraduate,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,411,Partner,3,5,1,"(50, 60]",9,5
Graduate,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,34,836,Partner,0,2,0,"(30, 40]",17,8
Postgraduate,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,76,11,Alone,2,3,1,"(70, 80]",0,3
Postgraduate,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,72,480,Partner,2,4,1,"(70, 80]",9,6
Graduate,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,47,606,Partner,2,4,1,"(40, 50]",6,10
Postgraduate,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,77,284,Alone,3,4,1,"(70, 80]",7,4
Graduate,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,52,1472,Alone,2,3,1,"(50, 60]",7,4
Graduate,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,76,1677,Partner,0,2,0,"(70, 80]",12,13
Graduate,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,52,1335,Partner,1,3,1,"(50, 60]",13,4
Postgraduate,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,73,334,Partner,1,3,1,"(70, 80]",5,7
Undergraduate,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,36,18,Partner,1,3,1,"(30, 40]",1,2
Graduate,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,56,1338,Partner,1,3,1,"(50, 60]",12,6
Postgraduate,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,72,1099,Alone,1,2,1,"(70, 80]",15,11
Postgraduate,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,69,97,Partner,2,4,1,"(60, 70]",3,3
Postgraduate,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,75,63,Alone,3,4,1,"(70, 80]",3,3
Undergraduate,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,47,109,Partner,1,3,1,"(40, 50]",3,4
Graduate,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,61,902,Partner,0,2,0,"(60, 70]",15,5
Graduate,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,1574,Partner,0,2,0,"(70, 80]",8,11
Undergraduate,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,50,38,Partner,1,3,1,"(40, 50]",2,4
Graduate,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,30,960,Alone,0,1,0,"(20, 30]",11,12
Graduate,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,55,28,Alone,1,2,1,"(50, 60]",1,2
Undergraduate,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,71,1215,Partner,0,2,0,"(70, 80]",20,7
Postgraduate,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,53,1497,Partner,0,2,0,"(50, 60]",16,5
Postgraduate,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,67,449,Partner,1,3,1,"(60, 70]",5,10
Graduate,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,1064,Alone,1,2,1,"(40, 50]",10,13
Graduate,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,56,1757,Partner,0,2,0,"(50, 60]",13,11
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,1440,Partner,0,2,0,"(40, 50]",14,6
Undergraduate,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,47,1006,Partner,0,2,0,"(40, 50]",10,13
Postgraduate,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,53,1226,Partner,1,3,1,"(50, 60]",13,5
Graduate,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,61,1171,Partner,1,3,1,"(60, 70]",7,8
Postgraduate,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,46,92,Partner,1,3,1,"(40, 50]",3,3
Postgraduate,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,66,99,Partner,1,3,1,"(60, 70]",5,2
Undergraduate,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,44,66,Partner,1,3,1,"(40, 50]",3,3
Graduate,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,58,564,Alone,2,3,1,"(50, 60]",9,8
Postgraduate,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,37,1427,Partner,0,2,0,"(30, 40]",10,10
Postgraduate,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,47,86,Alone,1,2,1,"(40, 50]",3,2
Graduate,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,833,Alone,0,1,0,"(70, 80]",13,5
Graduate,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,70,242,Partner,1,3,1,"(60, 70]",5,4
Graduate,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,48,1869,Partner,0,2,0,"(40, 50]",9,7
Graduate,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38,1364,Partner,0,2,0,"(30, 40]",16,12
Undergraduate,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60,183,Partner,1,3,1,"(50, 60]",3,4
Postgraduate,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,69,450,Partner,1,3,1,"(60, 70]",7,7
Graduate,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,46,758,Partner,1,3,1,"(40, 50]",7,12
Postgraduate,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,74,1507,Partner,0,2,0,"(70, 80]",13,6
Graduate,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,60,654,Alone,2,3,1,"(50, 60]",10,7
Graduate,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,53,81,Partner,2,4,1,"(50, 60]",2,4
Postgraduate,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,68,137,Partner,1,3,1,"(60, 70]",0,1
Graduate,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,72,16,Partner,2,4,1,"(70, 80]",1,2
Postgraduate,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,60,93,Alone,1,2,1,"(50, 60]",3,3
Postgraduate,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,67,1158,Partner,0,2,0,"(60, 70]",13,4
Postgraduate,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,70,43,Alone,2,3,1,"(60, 70]",1,3
Graduate,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,1525,Alone,1,2,1,"(50, 60]",15,5
Postgraduate,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,1230,Alone,0,1,0,"(50, 60]",8,10
Graduate,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,29,Partner,2,4,1,"(40, 50]",1,3
Graduate,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,25,Alone,1,2,1,"(50, 60]",2,2
Graduate,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,24,Partner,1,3,1,"(50, 60]",1,2
Graduate,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,38,Partner,1,3,1,"(50, 60]",1,3
Undergraduate,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,57,Partner,1,3,1,"(30, 40]",2,3
Postgraduate,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,47,Partner,2,4,1,"(60, 70]",3,4
Postgraduate,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,813,Alone,1,2,1,"(50, 60]",14,4
Postgraduate,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,629,Partner,1,3,1,"(40, 50]",8,8
Graduate,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,377,Alone,1,2,1,"(40, 50]",8,5
Postgraduate,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,1612,Partner,0,2,0,"(70, 80]",9,4
Postgraduate,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,729,Partner,0,2,0,"(60, 70]",9,7
Graduate,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,50,Alone,0,1,0,"(70, 80]",2,3
Graduate,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,270,Partner,2,4,1,"(40, 50]",6,5
Graduate,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,177,Alone,1,2,1,"(60, 70]",2,5
Postgraduate,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,315,Alone,0,1,0,"(60, 70]",5,7
Postgraduate,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,767,Partner,1,3,1,"(70, 80]",13,7
Undergraduate,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,1071,Alone,1,2,1,"(50, 60]",15,8
Graduate,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,1580,Partner,0,2,0,"(50, 60]",11,12
Graduate,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,60,Partner,1,3,1,"(50, 60]",4,3
Postgraduate,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,573,Partner,1,3,1,"(50, 60]",8,9
Graduate,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,41,Alone,2,3,1,"(60, 70]",1,3
Graduate,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,170,Partner,2,4,1,"(70, 80]",3,4
Postgraduate,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,1167,Alone,0,1,0,"(80, 90]",14,13
Graduate,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,1526,Partner,0,2,0,"(60, 70]",10,12
Postgraduate,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,458,Partner,2,4,1,"(40, 50]",8,7
Postgraduate,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,63,Partner,1,3,1,"(50, 60]",2,3
Graduate,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,405,Partner,1,3,1,"(60, 70]",7,6
Graduate,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,1027,Partner,2,4,1,"(50, 60]",5,8
Graduate,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,1478,Alone,1,2,1,"(50, 60]",14,6
Graduate,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,72,Partner,0,2,0,"(40, 50]",2,2
Graduate,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,48,Alone,1,2,1,"(50, 60]",2,3
Graduate,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,726,Alone,0,1,0,"(40, 50]",9,6
Postgraduate,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,860,Partner,1,3,1,"(60, 70]",12,9
Postgraduate,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,1497,Partner,0,2,0,"(30, 40]",10,12
Postgraduate,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,495,Partner,1,3,1,"(50, 60]",9,7
Graduate,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,20,Partner,2,4,1,"(40, 50]",1,2
Graduate,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,570,Alone,0,1,0,"(70, 80]",12,4
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,769,Partner,1,3,1,"(50, 60]",11,9
Undergraduate,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,55,Partner,1,3,1,"(40, 50]",2,3
Postgraduate,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,1808,Alone,0,1,0,"(40, 50]",9,8
Graduate,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,55,Partner,1,3,1,"(50, 60]",2,3
Graduate,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,577,Alone,0,1,0,"(60, 70]",10,7
Graduate,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,162,Partner,0,2,0,"(60, 70]",5,2
Graduate,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,1957,Partner,1,3,1,"(60, 70]",15,4
Undergraduate,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,1576,Alone,1,2,1,"(60, 70]",12,11
Graduate,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,1616,Partner,3,5,1,"(70, 80]",7,7
Graduate,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,36,Alone,3,4,1,"(60, 70]",1,3
Postgraduate,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,1482,Alone,1,2,1,"(60, 70]",17,4
Graduate,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,22,Partner,1,3,1,"(40, 50]",1,3
Postgraduate,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,63,Alone,2,3,1,"(40, 50]",2,3
Graduate,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,680,Alone,0,1,0,"(30, 40]",10,7
Postgraduate,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,542,Partner,2,4,1,"(50, 60]",10,7
Undergraduate,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,50,Partner,1,3,1,"(40, 50]",2,3
Graduate,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,39,Partner,2,4,1,"(50, 60]",1,3
Graduate,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,69,1043,Partner,1,3,1,"(60, 70]",11,12
Postgraduate,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,53,385,Alone,1,2,1,"(50, 60]",7,5
Graduate,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,45,1633,Alone,0,1,0,"(40, 50]",14,12
Undergraduate,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,45,46,Alone,1,2,1,"(40, 50]",1,3
Graduate,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,48,761,Alone,1,2,1,"(40, 50]",13,5
Graduate,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,75,76,Partner,2,4,1,"(70, 80]",3,3
Graduate,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,51,290,Partner,1,3,1,"(50, 60]",5,6
Graduate,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,89,Alone,1,2,1,"(30, 40]",3,4
Graduate,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,44,70,Partner,1,3,1,"(40, 50]",4,3
Undergraduate,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,65,1066,Partner,0,2,0,"(60, 70]",9,7
Graduate,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,55,2009,Partner,0,2,0,"(50, 60]",11,7
Undergraduate,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,34,1345,Alone,0,1,0,"(30, 40]",9,8
Postgraduate,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,69,764,Alone,1,2,1,"(60, 70]",12,8
Graduate,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,62,195,Alone,1,2,1,"(60, 70]",4,5
Graduate,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,45,53,Partner,2,4,1,"(40, 50]",4,3
Graduate,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,51,368,Alone,1,2,1,"(50, 60]",8,3
Postgraduate,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,71,544,Partner,1,3,1,"(70, 80]",8,9
Undergraduate,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,68,1853,Partner,0,2,0,"(60, 70]",14,10
Postgraduate,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,59,35,Partner,2,4,1,"(50, 60]",2,2
Postgraduate,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,51,446,Partner,1,3,1,"(50, 60]",8,7
Graduate,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,1180,Alone,1,2,1,"(40, 50]",12,12
Postgraduate,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,52,41,Partner,1,3,1,"(50, 60]",1,3
Graduate,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,40,727,Partner,2,4,1,"(30, 40]",8,11
Graduate,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,59,40,Partner,2,4,1,"(50, 60]",1,3
Undergraduate,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,36,1062,Partner,0,2,0,"(30, 40]",15,10
Graduate,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,56,40,Partner,1,3,1,"(50, 60]",2,3
Postgraduate,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,56,292,Partner,2,4,1,"(50, 60]",7,4
Graduate,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,38,15,Partner,0,2,0,"(30, 40]",0,3
Undergraduate,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,36,341,Partner,1,3,1,"(30, 40]",5,6
Undergraduate,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,50,369,Alone,1,2,1,"(40, 50]",7,4
Postgraduate,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,52,401,Partner,1,3,1,"(50, 60]",6,8
Postgraduate,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,59,393,Alone,1,2,1,"(50, 60]",6,8
Postgraduate,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,39,10,Alone,2,3,1,"(30, 40]",1,2
Graduate,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47,486,Partner,1,3,1,"(40, 50]",5,8
Graduate,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,46,69,Partner,1,3,1,"(40, 50]",2,3
Postgraduate,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,42,1727,Partner,0,2,0,"(40, 50]",12,4
Graduate,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,66,995,Alone,1,2,1,"(60, 70]",10,4
Graduate,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,49,45,Partner,1,3,1,"(40, 50]",4,3
